NHPDPropertyID,PropertyName,PropertyAddress,City,State,Zip,CBSACode,CBSAType,County,CountyCode,CensusTract,CongressionalDistrict,Latitude,Longitude,PropertyStatus,ActiveSubsidies,TotalInconclusiveSubsidies,TotalInactiveSubsidies,TotalUnits,EarliestStartDate,EarliestEndDate,LatestEndDate,Owner,OwnerType,ManagerName,ManagerType,HUDPropertyID,ReacScore1,ReacScore1Date,ReacScore2,ReacScore2Date,ReacScore3,ReacScore3Date,StudioOneBedroomUnits,TwoBedroomUnits,ThreePlusBedroomUnits,PercentofELIHouseholds,TargetTenantType,FairMarketRent_2BR,EarliestConstructionDate,LatestConstructionDate,OccupancyRate,AverageMonthsOfTenancy,NumberActiveSection8,NumberInconclusiveSection8,NumberInactiveSection8,S8_1_ID,S8_1_Status,S8_1_ProgramName,S8_1_RenewalStatus,S8_1_StartDate,S8_1_EndDate,S8_1_AssistedUnits,S8_1_RentToFMR,S8_1_InacStatusDesc,S8_2_ID,S8_2_Status,S8_2_ProgramName,S8_2_RenewalStatus,S8_2_StartDate,S8_2_EndDate,S8_2_AssistedUnits,S8_2_RentToFMR,S8_2_InacStatusDesc,NumberActiveSection202,NumberInconclusiveSection202,NumberInactiveSection202,S202_1_ID,S202_1_Status,S202_1_ProgramName,S202_1_StartDate,S202_1_EndDate,S202_1_AssistedUnits,S202_1_PrincipalBalance,S202_1_InacStatusDesc,S202_2_ID,S202_2_Status,S202_2_ProgramName,S202_2_StartDate,S202_2_EndDate,S202_2_AssistedUnits,S202_2_PrincipalBalance,S202_2_InacStatusDesc,NumberActiveSection236,NumberInconclusiveSection236,NumberInactiveSection236,S236_1_ID,S236_1_Status,S236_1_ProgramName,S236_1_StartDate,S236_1_EndDate,S236_1_AssistedUnits,S236_1_InacStatusDesc,S236_2_ID,S236_2_Status,S236_2_ProgramName,S236_2_StartDate,S236_2_EndDate,S236_2_AssistedUnits,S236_2_InacStatusDesc,NumberActiveHUDInsured,NumberInconclusiveHUDInsured,NumberInactiveHud,FHA_1_ID,FHA_1_Status,FHA_1_ProgramName,FHA_1_StartDate,FHA_1_EndDate,FHA_1_AssistedUnits,FHA_1_PrincipalBalance,FHA_1_InacStatusDesc,FHA_2_ID,FHA_2_Status,FHA_2_ProgramName,FHA_2_StartDate,FHA_2_EndDate,FHA_2_AssistedUnits,FHA_2_PrincipalBalance,FHA_2_InacStatusDesc,NumberActiveLihtc,NumberInconclusiveLihtc,NumberInactiveLihtc,LIHTC_1_ID,LIHTC_1_Status,LIHTC_1_ProgramName,LIHTC_1_StartDate,LIHTC_1_EndDate,LIHTC_1_AssistedUnits,LIHTC_1_ConstructionType,LIHTC_1_InacStatusDesc,LIHTC_2_ID,LIHTC_2_Status,LIHTC_2_ProgramName,LIHTC_2_StartDate,LIHTC_2_EndDate,LIHTC_2_AssistedUnits,LIHTC_2_ConstructionType,LIHTC_2_InacStatusDesc,NumberActiveSection515,NumberInconclusiveSection515,NumberInactiveSection515,RHS515_1_ID,RHS515_1_Status,RHS515_1_ProgramName,RHS515_1_StartDate,RHS515_1_EndDate,RHS515_1_AssistedUnits,RHS515_1_PrincipalBalance,RHS515_1_InacStatusDesc,RHS515_2_ID,RHS515_2_Status,RHS515_2_ProgramName,RHS515_2_StartDate,RHS515_2_EndDate,RHS515_2_AssistedUnits,RHS515_2_PrincipalBalance,RHS515_2_InacStatusDesc,NumberActiveSection538,NumberInconclusiveSection538,NumberInactiveSection538,RHS538_1_ID,RHS538_1_Status,RHS538_1_ProgramName,RHS538_1_StartDate,RHS538_1_EndDate,RHS538_1_AssistedUnits,RHS538_1_PrincipalBalance,RHS538_1_InacStatusDesc,RHS538_2_ID,RHS538_2_Status,RHS538_2_ProgramName,RHS538_2_StartDate,RHS538_2_EndDate,RHS538_2_AssistedUnits,RHS538_2_PrincipalBalance,RHS538_2_InacStatusDesc,NumberActiveHome,NumberInconclusiveHome,NumberInactiveHome,HOME_1_ID,HOME_1_Status,HOME_1_ProgramName,HOME_1_StartDate,HOME_1_EndDate,HOME_1_AssistedUnits,HOME_1_ConstructionType,HOME_1_InacStatusDesc,HOME_2_ID,HOME_2_Status,HOME_2_ProgramName,HOME_2_StartDate,HOME_2_EndDate,HOME_2_AssistedUnits,HOME_2_ConstructionType,HOME_2_InacStatusDesc,NumberActivePublicHousing,NumberInconclusivePublicHousing,NumberInactivePublicHousing,PH_1_ID,PH_1_Status,PH_1_ProgramName,PH_1_StartDate,PH_1_EndDate,PH_1_AssistedUnits,PH_1_InacStatusDesc,PH_1_PhaCode,PH_2_ID,PH_2_Status,PH_2_ProgramName,PH_2_StartDate,PH_2_EndDate,PH_2_AssistedUnits,PH_2_InacStatusDesc,PH_2_PhaCode,NumberActiveState,NumberInconclusiveState,NumberInactiveState,State_1_ID,State_1_Status,State_1_ProgramName,State_1_StartDate,State_1_EndDate,State_1_AssistedUnits,State_1_InacStatusDesc,State_1_ConstructionType,State_2_ID,State_2_Status,State_2_ProgramName,State_2_StartDate,State_2_EndDate,State_2_AssistedUnits,State_2_InacStatusDesc,State_2_ConstructionType,NumberActivePBV,NumberInconclusivePBV,NumberInactivePBV,Pbv_1_Status,Pbv_1_ProgramName,Pbv_1_AssistedUnits,Pbv_2_Status,Pbv_2_ProgramName,Pbv_2_AssistedUnits,NumberActiveMR,NumberInconclusiveMR,NumberInactiveMR,Mr_1_Status,Mr_1_ProgramName,Mr_1_AssistedUnits,Mr_2_Status,Mr_2_ProgramName,Mr_2_AssistedUnits,OldNHPDPropertyID
1027125,MT MORIAH SENIOR VILLA,476 W 43rd St,Los Angeles,CA,90037-2662,31080,Metropolitan Statistical Area,Los Angeles,6037,6037231720,37,34.01,-118,Inconclusive,0,1,0,41,6/1/2020,5/31/2038,5/31/2038,MOUNT MORIAH SR HSG INC,Non-Profit,HDSI MANAGEMENT INC,Profit Motivated,800002021,93a,1/24/2018,93a,1/23/2018,97a,12/16/2014,40,0,0,100,Elderly,1770,1/1/1996,1/1/1996,100,126,0,1,0,CA16S931010,Inconclusive,PRAC/202,,6/1/2020,5/31/2038,40,38,Expired,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,14095
1027126,PILGRIM TOWER NORTH,560 E Villa St,Pasadena,CA,91101-1158,31080,Metropolitan Statistical Area,Los Angeles,6037,6037462201,27,34.15,-118,Active,2,0,2,258,2/1/1975,2/28/2026,1/1/2061,Villa RHF Partners Limited Partnership,Multiple,FOUNDATION PROPERTY MANAGEMENT INC,Non-Profit,800002197,90b,11/1/2018,61c,5/19/2016,61c,5/16/2016,258,0,0,95,Elderly,2700,1/1/1972,1/1/1972,98,140,1,0,1,CA16L000096,Active,LMSA,2: Request Renewal Without Restructuring at or Below Comparable Rents,3/1/2006,2/28/2026,205,117.38,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,1,0,0,CAA2006405,Active,4% Tax Credit,1/1/2006,1/1/2061,255,Acquisition and Rehab,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,13575
1027127,TURNER APARTMENTS,7000 S Hoover St,Los Angeles,CA,90044-5260,31080,Metropolitan Statistical Area,Los Angeles,6037,6037237600,37,33.98,-118,Active,2,0,1,32,1/1/2014,4/30/2034,1/1/2069,Turner Housing Partners LP,Profit Motivated,SOLARI ENTERPRISES INC,Profit Motivated,800050113,93c*,3/12/2019,97b,6/24/2015,97b,6/19/2015,0,31,0,93,Family,1770,1/1/1978,1/1/1978,94,108,1,0,0,CA16E000025,Active,PD/8 Existing,1b: Discretionary Authority Eligibility Mark-Up-To-Market,5/1/2014,4/30/2034,31,93.73,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,1,0,1,CAA20141090,Active,9% Tax Credit,1/1/2014,1/1/2069,30,Acquisition and Rehab,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,14097
1027128,PILGRIM TOWER EAST,440 N Madison Ave,Pasadena,CA,91101-1433,31080,Metropolitan Statistical Area,Los Angeles,6037,6037462201,27,34.15,-118,Active,1,0,0,158,11/1/2019,10/31/2039,10/31/2039,PILGRIM TOWER EAST A CALIFORNIA NONPROFIT CORP,Non-Profit,FOUNDATION PROPERTY MANAGEMENT INC,Non-Profit,800002196,85b,9/27/2018,94b,11/13/2015,94b,11/10/2015,158,0,0,96,Elderly,2700,1/1/1976,1/1/1976,98,133,1,0,0,CA16H113032,Active,HFDA/8 NC,2: Request Renewal Without Restructuring at or Below Comparable Rents,11/1/2019,10/31/2039,158,115.39,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,13576
1027130,PLEASANT HILLS HOME,1315 Pleasant Ave,Los Angeles,CA,90033-2363,31080,Metropolitan Statistical Area,Los Angeles,6037,6037203500,34,34.05,-118,Active,1,1,0,24,9/1/1985,7/31/2021,8/1/2025,Korean Family Housing Corporation,Non-Profit,HDSI MANAGEMENT INC,Profit Motivated,800002215,86c,2/21/2020,62c*,2/7/2019,78b,1/31/2018,4,16,4,81,Family,1770,1/1/1984,1/1/1984,85,224,0,1,0,CA160088020,Inconclusive,Sec 8 NC,2: Request Renewal Without Restructuring at or Below Comparable Rents,2/1/2021,7/31/2021,24,69.59,End Date Passed,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,1,0,0,12235587,Active,221(D)(4) MKT RATE MOD INC/ DISP FAMS,9/1/1985,8/1/2025,24,507130,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,13578
1027131,MURRAY PLACE,4324 Florence Ave,Cudahy,CA,90201-3565,31080,Metropolitan Statistical Area,Los Angeles,6037,6037533603,40,33.97,-118,Active,1,0,0,72,4/1/2021,3/31/2037,3/31/2037,Senior Citizens Housing Development Corp of Bell,Non-Profit,Elderly Housing Development & Operations Corporation (EHDOC),Non-Profit,800002023,89c,4/21/2016,89c,4/20/2016,84b,1/22/2014,71,0,0,100,Elderly,1770,1/1/1995,1/1/1995,100,134,1,0,0,CA16S911017,Active,PRAC/202,,4/1/2021,3/31/2037,71,45.1,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,14104
1027133,NELD NORTH APARTMENTS,710 W 30th St,Los Angeles,CA,90007-3757,31080,Metropolitan Statistical Area,Los Angeles,6037,6037224700,37,34.03,-118,Active,1,0,1,89,6/1/1974,6/30/2033,6/30/2033,Windward Partners LP,Profit Motivated,EMP III INC DBA ALPHA PROPERTY MANAGEMENT,Profit Motivated,800002032,79b,3/5/2019,75c,5/30/2017,75c,5/25/2017,71,12,0,84,Family,1860,1/1/1970,1/1/1970,95,133,1,0,0,CA16M000262,Active,LMSA,2: Request Renewal Without Restructuring at or Below Comparable Rents,7/1/2013,6/30/2033,83,105.53,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,14105
1027134,CASA DE LOS AMIGOS,123 S Catalina Ave,Redondo Beach,CA,90277-3358,31080,Metropolitan Statistical Area,Los Angeles,6037,6037621204,33,33.84,-118,Active,3,0,1,136,1/1/1979,10/31/2027,1/1/2063,Casa De Los Amigos LP,Multiple,CREATIVE HOUSING & SERVICES,Non-Profit,800001190,95a,10/20/2015,95a,10/19/2015,91b,9/11/2012,134,0,0,85,Elderly,2880,,,100,98,1,0,0,CA16M000316,Active,LMSA,2: Request Renewal Without Restructuring at or Below Comparable Rents,11/1/2007,10/31/2027,53,58.31,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,1,0,1,12211171,Active,207/ 223(F) PUR/ REFIN HSG,11/1/2007,10/1/2042,136,4446692,,,,,,,,,,1,0,0,CAA2008983,Active,4% Tax Credit,1/1/2008,1/1/2063,133,Acquisition and Rehab,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,13605
1027135,NEW VENICE 1B,645 Indiana Ave,Venice,CA,90291-3094,31080,Metropolitan Statistical Area,Los Angeles,6037,6037273200,33,34,-118,Inconclusive,0,1,0,11,1/1/2010,12/31/2029,12/31/2029,New Venice Partners I Lp,For Profit,Pk Management Llc,For Profit,800001651,96c,5/11/2011,91b,9/26/2007,93a,8/26/2004,,,,,,3090,,,,,0,1,0,CA16L000170,Inconclusive,LMSA,,1/1/2010,12/31/2029,11,140.13,Missing from Subsequent Updates,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,14112
1027136,WATTS-ATHENS,717 W 81st St,Los Angeles,CA,90044-5969,31080,Metropolitan Statistical Area,Los Angeles,6037,6037238310,37,33.97,-118,Active,1,0,0,67,11/1/2013,10/31/2033,10/31/2033,WATTS ATHENS VILLAGE LP,Profit Motivated,BARKER MANAGEMENT,Profit Motivated,800002216,96b,10/15/2018,85c,1/14/2015,85c,1/12/2015,0,50,17,91,Family,1770,1/1/1983,1/1/1983,76,162,1,0,0,CA160068013,Active,Sec 8 NC,1b: Discretionary Authority Eligibility Mark-Up-To-Market,11/1/2013,10/31/2033,67,85.08,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,13623
1027140,PLUMMER VILLAGE,15450 Plummer St,North Hills,CA,91343-2141,31080,Metropolitan Statistical Area,Los Angeles,6037,6037117201,29,34.24,-118,Active,2,0,0,75,1/1/2005,10/31/2031,1/1/2060,PLUMMER VILLAGE PRESERVATION LP,Multiple,RELATED MANAGEMENT COMPANY LP,Profit Motivated,800002228,80b,1/8/2019,92b*,10/13/2015,92b*,10/9/2015,74,1,0,96,Elderly,1950,1/1/1981,1/1/1981,100,107,1,0,0,CA160106001,Active,Sec 8 NC,1b: Discretionary Authority Eligibility Mark-Up-To-Market,11/1/2011,10/31/2031,74,84.36,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,1,0,0,CAA2005739,Active,9% Tax Credit,1/1/2005,1/1/2060,74,Acquisition and Rehab,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,13632
1027141,HARBOR TOWER,340 S Mesa St,San Pedro,CA,90731-2637,31080,Metropolitan Statistical Area,Los Angeles,6037,6037296220,44,33.74,-118,Active,2,0,3,180,6/1/1977,8/31/2027,1/1/2063,MESA RHF PARTNERS LP,For Profit,FOUNDATION PROPERTY MANAGEMENT INC,Non-Profit,800001615,89b*,11/27/2018,75b*,12/22/2017,75b*,12/21/2017,180,0,0,94,Elderly,1990,1/1/1974,1/1/1974,99,124,1,0,1,CA16L000164,Active,LMSA,2: Request Renewal Without Restructuring at or Below Comparable Rents,3/1/2009,8/31/2027,178,97.94,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,1,0,1,CAA2008370,Active,4% Tax Credit,1/1/2008,1/1/2063,178,Acquisition and Rehab,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,14116
1027142,LAS PALMAS,1778 N LAS PALMAS AVE,LOS ANGELES,CA,90028,31080,Metropolitan Statistical Area,Los Angeles,6037,6037190202,28,34.1,-118,Active,1,0,0,74,10/24/2020,10/23/2025,10/23/2025,NEW VISION ASSETS INC,Non-Profit,WSH MANAGEMENTINC,Profit Motivated,800001822,97b,3/12/2020,89b,9/19/2017,89b,9/18/2017,74,0,0,99,Elderly,2510,1/1/1984,1/1/1984,97,126,1,0,0,CA160005012,Active,Sec 8 NC,1a: Mark-Up-To-Market Eligibility,10/24/2020,10/23/2025,74,108.72,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,13634
1027143,HDR Fund II Apartments,111 S Avenue 63,Los Angeles,CA,90042-3625,31080,Metropolitan Statistical Area,Los Angeles,6037,6037183101,34,34.11,-118,Inconclusive,0,1,2,49,11/1/1972,7/31/2029,7/31/2029,"Wilshire-Hdr II, LP",Multiple,Charter Realty Group,,800001626,84b,6/11/2008,76c,9/6/2006,95a,8/13/2002,,,,,,2010,,,,,0,1,0,CA16L000034,Inconclusive,LMSA,,8/1/2009,7/31/2029,39,73.94,Missing from Subsequent Updates,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,14117
1027144,PARK PASEO,123 S Isabel St,Glendale,CA,91205-1176,31080,Metropolitan Statistical Area,Los Angeles,6037,6037302201,28,34.15,-118,Active,2,0,1,98,1/28/1987,7/31/2037,1/1/2073,PARK PASEO LP,Multiple,SOUTHERN CALIFORNIA PRESBYTERIAN HOMES,Non-Profit,800002145,94b,1/15/2019,99a,8/10/2015,99a,8/5/2015,97,0,0,100,Elderly,2260,1/1/1983,1/1/1983,99,112,1,0,0,CA16T821038,Active,202/8 NC,1a: Mark-Up-To-Market Eligibility,8/1/2017,7/31/2037,96,111.78,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,1,0,0,CAA20181074,Active,4% Tax Credit,1/1/2018,1/1/2073,96,Acquisition and Rehab,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,13635
1027145,LUTHERAN GARDENS,2347 E El Segundo Blvd,Compton,CA,90222-2234,31080,Metropolitan Statistical Area,Los Angeles,6037,6037541500,44,33.92,-118,Active,2,0,1,76,12/1/1974,1/31/2025,1/1/2060,LUTHERAN GARDENS,Limited Dividend,LEVINE MANAGEMENT GROUP INC,Profit Motivated,800001886,89c*,12/18/2018,70c,11/22/2017,70c,11/21/2017,12,36,28,75,Family,1850,1/1/1970,1/1/1970,79,163,1,0,0,CA16L000050,Active,LMSA,2: Request Renewal Without Restructuring at or Below Comparable Rents,2/1/2005,1/31/2025,76,65.29,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,1,0,0,CAA2005340,Active,4% Tax Credit,1/1/2005,1/1/2060,75,Acquisition and Rehab,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,14121
1027146,CASA GRIFFIN APARTMENTS,2669 Griffin Ave,Los Angeles,CA,90031-2349,31080,Metropolitan Statistical Area,Los Angeles,6037,6037199201,34,34.08,-118,Active,2,0,1,40,3/1/1975,9/30/2031,1/1/2069,Griffin of LA LP,Profit Motivated,AMERICAN REAL PROPERTY MANAGEMENT INC,Profit Motivated,800001202,85b*,9/18/2018,91b,8/12/2013,91b,8/8/2013,0,25,15,80,Family,1770,1/1/1971,1/1/1971,96,215,1,0,0,CA16L000107,Active,LMSA,1a: Mark-Up-To-Market Eligibility,10/1/2011,9/30/2031,40,77.94,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,1,0,0,CAA20141018,Active,4% Tax Credit,1/1/2014,1/1/2069,39,Acquisition and Rehab,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,13637
1027147,MARTEL PARK,907 N Martel Ave,Los Angeles,CA,90046,31080,Metropolitan Statistical Area,Los Angeles,6037,6037192001,28,34.09,-118,Active,2,0,2,72,3/1/1979,10/31/2037,3/1/2053,Martel Park,Profit Motivated,THOMAS SAFRAN & ASSOCIATES INC,Profit Motivated,800001923,78c*,5/10/2017,78c*,5/9/2017,92c,6/19/2014,67,5,0,97,Elderly,2660,1/1/1977,1/1/1977,98,170,1,0,0,CA168023027,Active,Sec 8 NC,1b: Discretionary Authority Eligibility Mark-Up-To-Market,11/1/2017,10/31/2037,72,131.24,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,1,0,2,12211395,Active,207/ 223(F) PUR/ REFIN HSG,4/1/2018,3/1/2053,72,14461230,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,14122
1027148,LAWNDALE SENIOR HOUSING,4702 W 153rd Pl,Lawndale,CA,90260,31080,Metropolitan Statistical Area,Los Angeles,6037,6037603900,43,33.89,-118,Active,2,0,0,56,2/1/2007,12/12/2030,1/1/2042,LAWNDALE SENIOR HOUSING INC,Non-Profit,COOPERATIVE SERVICES INCORPORATED,Non-Profit,800001831,85b,10/10/2018,71c,10/3/2017,71c,10/2/2017,55,0,0,94,Elderly,2070,1/1/1988,1/1/1988,99,109,1,0,0,CA16T871002,Active,202/8 NC,4: Request Renewal for Projects Exempt from OAHP,12/13/2010,12/12/2030,55,82.03,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,1,0,0,12211180,Active,207/ 223(F) PUR/ REFIN HSG,2/1/2007,1/1/2042,56,3175704,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,13641
1027149,HARVARD PLAZA,340 E Harvard Rd,Burbank,CA,91502-1033,31080,Metropolitan Statistical Area,Los Angeles,6037,6037310701,28,34.19,-118,Active,2,0,1,150,1/21/1982,9/30/2040,10/1/2055,HARVARD PLAZA INC,Non-Profit,FALKENBERG/GILLIAM & ASSOCIATES INC,For Profit,800001622,92b,11/30/2017,92b,11/29/2017,76b,12/21/2016,149,0,0,99,Elderly,2460,1/1/1978,1/1/1978,99,127,1,0,0,CA162261201,Active,202/8 NC,2: Request Renewal Without Restructuring at or Below Comparable Rents,10/1/2020,9/30/2040,149,59.68,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,1,0,0,12211440,Active,207/ 223(F) PUR/ REFIN HSG,11/1/2020,10/1/2055,150,12141570,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,14125
